FIPS,County,State,Cases - last 7 days per 100k,% total pop fully vaccinated,Vaccination county reporting completeness,bivairate_colorCode,vaxRate_colorCode,caseRate_colorCode
41065,Wasco County,OR,397.27,55.4,97.8,#42728B,#65C7A6,#D47A91
41067,Washington County,OR,172.54,64.8,97.8,#65C7A6,#65C7A6,#E6E6E6
41069,,,359,40,,#797691,#8FD3C2,#D47A91
41071,Yamhill County,OR,304.39,53,97.8,#5AACA4,#65C7A6,#DCB2BD
42001,Adams County,PA,315.51,46.3,93.9,#85B0BC,#8FD3C2,#DCB2BD
42003,Allegheny County,PA,191.36,57.1,93.9,#65C7A6,#65C7A6,#E6E6E6
42005,Armstrong County,PA,420.17,50.2,93.9,#42728B,#65C7A6,#D47A91
42007,Beaver County,PA,362.35,42.3,93.9,#797691,#8FD3C2,#D47A91
42009,Bedford County,PA,352.91,32.2,93.9,#DCB2BD,#E6E6E6,#DCB2BD
42011,Berks County,PA,186.15,51.5,93.9,#65C7A6,#65C7A6,#E6E6E6
42013,Blair County,PA,220.8,43.7,93.9,#8FD3C2,#8FD3C2,#E6E6E6
42015,Bradford County,PA,227.11,35.6,93.9,#B2B0BC,#BDDFD6,#DCB2BD
42017,Bucks County,PA,145.8,60.7,93.9,#65C7A6,#65C7A6,#E6E6E6
42019,Butler County,PA,376.36,54.2,93.9,#42728B,#65C7A6,#D47A91
42021,Cambria County,PA,278.05,47.7,93.9,#85B0BC,#8FD3C2,#DCB2BD
42023,Cameron County,PA,314.82,50.3,93.9,#5AACA4,#65C7A6,#DCB2BD
42025,Carbon County,PA,361.47,53.9,93.9,#42728B,#65C7A6,#D47A91
42027,Centre County,PA,266.65,52,93.9,#5AACA4,#65C7A6,#DCB2BD
42029,Chester County,PA,151.05,57.7,93.9,#65C7A6,#65C7A6,#E6E6E6
42031,Clarion County,PA,213.33,39.2,93.9,#BDDFD6,#BDDFD6,#E6E6E6
42033,Clearfield County,PA,230.9,43.8,93.9,#85B0BC,#8FD3C2,#DCB2BD
42035,Clinton County,PA,188.96,37.2,93.9,#BDDFD6,#BDDFD6,#E6E6E6
42037,Columbia County,PA,217.04,53.3,93.9,#65C7A6,#65C7A6,#E6E6E6
42039,Crawford County,PA,339.13,42.6,93.9,#85B0BC,#8FD3C2,#DCB2BD
42041,Cumberland County,PA,235.62,58.1,93.9,#5AACA4,#65C7A6,#DCB2BD
42043,Dauphin County,PA,231.77,54.4,93.9,#5AACA4,#65C7A6,#DCB2BD
42045,Delaware County,PA,147.16,61.6,93.9,#65C7A6,#65C7A6,#E6E6E6
42047,Elk County,PA,421.26,49.9,93.9,#42728B,#65C7A6,#D47A91
42049,Erie County,PA,200.2,51,93.9,#65C7A6,#65C7A6,#E6E6E6
42051,Fayette County,PA,210.41,49.4,93.9,#65C7A6,#65C7A6,#E6E6E6
42053,,,359,40,,#797691,#8FD3C2,#D47A91
42055,Franklin County,PA,491.53,41.5,93.9,#797691,#8FD3C2,#D47A91
42057,Fulton County,PA,750.17,27.9,93.9,#CD334C,#E6E6E6,#CD334C
42059,Greene County,PA,422.27,40.9,93.9,#797691,#8FD3C2,#D47A91
42061,Huntingdon County,PA,296.83,43.5,93.9,#85B0BC,#8FD3C2,#DCB2BD
42063,Indiana County,PA,285.47,40,93.9,#85B0BC,#8FD3C2,#DCB2BD
42065,Jefferson County,PA,211.86,42.8,93.9,#8FD3C2,#8FD3C2,#E6E6E6
42067,Juniata County,PA,262.49,36.9,93.9,#B2B0BC,#BDDFD6,#DCB2BD
42069,Lackawanna County,PA,156.43,63,93.9,#65C7A6,#65C7A6,#E6E6E6
42071,Lancaster County,PA,245,53.8,93.9,#5AACA4,#65C7A6,#DCB2BD
42073,Lawrence County,PA,316.91,44,93.9,#85B0BC,#8FD3C2,#DCB2BD
42075,Lebanon County,PA,304.67,47.2,93.9,#85B0BC,#8FD3C2,#DCB2BD
42077,Lehigh County,PA,212.82,61.4,93.9,#65C7A6,#65C7A6,#E6E6E6
42079,Luzerne County,PA,195.96,53.8,93.9,#65C7A6,#65C7A6,#E6E6E6
42081,Lycoming County,PA,258.61,45.2,93.9,#85B0BC,#8FD3C2,#DCB2BD
42083,McKean County,PA,155.08,33.1,93.9,#BDDFD6,#BDDFD6,#E6E6E6
42085,Mercer County,PA,318.03,47,93.9,#85B0BC,#8FD3C2,#DCB2BD
42087,Mifflin County,PA,247.08,44.7,93.9,#85B0BC,#8FD3C2,#DCB2BD
42089,Monroe County,PA,294.24,51.1,93.9,#5AACA4,#65C7A6,#DCB2BD
42091,Montgomery County,PA,134.07,58.3,93.9,#65C7A6,#65C7A6,#E6E6E6
42093,Montour County,PA,181.02,67.2,93.9,#65C7A6,#65C7A6,#E6E6E6
42095,Northampton County,PA,284.98,56.1,93.9,#5AACA4,#65C7A6,#DCB2BD
42097,Northumberland County,PA,246.58,50.9,93.9,#5AACA4,#65C7A6,#DCB2BD
42099,Perry County,PA,263.66,43.1,93.9,#85B0BC,#8FD3C2,#DCB2BD
42101,Philadelphia County,PA,115.9,49.3,93.9,#65C7A6,#65C7A6,#E6E6E6
42103,Pike County,PA,186.35,48.3,93.9,#65C7A6,#65C7A6,#E6E6E6
42105,Potter County,PA,133.12,28,93.9,#E6E6E6,#E6E6E6,#E6E6E6
42107,Schuylkill County,PA,257.5,52.7,93.9,#5AACA4,#65C7A6,#DCB2BD
42109,Snyder County,PA,173.39,39.1,93.9,#BDDFD6,#BDDFD6,#E6E6E6
42111,Somerset County,PA,272.31,41.4,93.9,#85B0BC,#8FD3C2,#DCB2BD
42113,Sullivan County,PA,313.22,42,93.9,#85B0BC,#8FD3C2,#DCB2BD
42115,Susquehanna County,PA,238.05,40.5,93.9,#85B0BC,#8FD3C2,#DCB2BD
42117,Tioga County,PA,288.24,37.5,93.9,#B2B0BC,#BDDFD6,#DCB2BD
42119,Union County,PA,282.71,50.9,93.9,#5AACA4,#65C7A6,#DCB2BD
42121,Venango County,PA,280.26,37.3,93.9,#B2B0BC,#BDDFD6,#DCB2BD
42123,Warren County,PA,232.2,41.3,93.9,#85B0BC,#8FD3C2,#DCB2BD
42125,Washington County,PA,328.72,53.5,93.9,#5AACA4,#65C7A6,#DCB2BD
42127,Wayne County,PA,264.79,54.2,93.9,#5AACA4,#65C7A6,#DCB2BD
42129,Westmoreland County,PA,224.71,50.8,93.9,#5AACA4,#65C7A6,#DCB2BD
42131,Wyoming County,PA,268.72,52.6,93.9,#5AACA4,#65C7A6,#DCB2BD
42133,York County,PA,269.45,51.1,93.9,#5AACA4,#65C7A6,#DCB2BD
44001,Bristol County,RI,129.95,67.6,94.2,#65C7A6,#65C7A6,#E6E6E6
44003,Kent County,RI,215.47,67.1,94.2,#65C7A6,#65C7A6,#E6E6E6
44005,Newport County,RI,175.43,67.8,94.2,#65C7A6,#65C7A6,#E6E6E6
44007,Providence County,RI,202.84,58.8,94.2,#65C7A6,#65C7A6,#E6E6E6
44009,Washington County,RI,170.41,68,94.2,#65C7A6,#65C7A6,#E6E6E6
45001,Abbeville County,SC,570.8,33.4,93.7,#A52948,#BDDFD6,#CD334C
45003,Aiken County,SC,544.27,37,93.7,#A52948,#BDDFD6,#CD334C
45005,Allendale County,SC,460.41,46.2,93.7,#797691,#8FD3C2,#D47A91
45007,Anderson County,SC,723.74,32.9,93.7,#A52948,#BDDFD6,#CD334C
45009,Bamberg County,SC,696.72,39.3,93.7,#A52948,#BDDFD6,#CD334C
45011,Barnwell County,SC,618.23,41.2,93.7,#6E1E45,#8FD3C2,#CD334C
45013,Beaufort County,SC,462.73,51.9,93.7,#42728B,#65C7A6,#D47A91
45015,Berkeley County,SC,636.22,37.1,93.7,#A52948,#BDDFD6,#CD334C
45017,Calhoun County,SC,322.96,31.4,93.7,#DCB2BD,#E6E6E6,#DCB2BD
45019,Charleston County,SC,503.64,53.6,93.7,#42728B,#65C7A6,#D47A91
45021,Cherokee County,SC,907.5,26.2,93.7,#CD334C,#E6E6E6,#CD334C
45023,Chester County,SC,852.87,35.9,93.7,#A52948,#BDDFD6,#CD334C
45025,Chesterfield County,SC,613.36,29.4,93.7,#CD334C,#E6E6E6,#CD334C
45027,Clarendon County,SC,367.46,37.8,93.7,#AA778E,#BDDFD6,#D47A91
45029,Colleton County,SC,491.02,37.5,93.7,#AA778E,#BDDFD6,#D47A91
45031,Darlington County,SC,630.46,39.4,93.7,#A52948,#BDDFD6,#CD334C
45033,Dillon County,SC,764.46,35.1,93.7,#A52948,#BDDFD6,#CD334C
45035,Dorchester County,SC,1153.5,41.8,93.7,#6E1E45,#8FD3C2,#CD334C
45037,Edgefield County,SC,418.2,47.8,93.7,#797691,#8FD3C2,#D47A91
45039,Fairfield County,SC,272.97,44.7,93.7,#85B0BC,#8FD3C2,#DCB2BD
45041,Florence County,SC,665.25,44.1,93.7,#6E1E45,#8FD3C2,#CD334C
45043,Georgetown County,SC,456.29,45.8,93.7,#797691,#8FD3C2,#D47A91
45045,Greenville County,SC,628.79,44.7,93.7,#6E1E45,#8FD3C2,#CD334C
45047,Greenwood County,SC,600.19,40.5,93.7,#6E1E45,#8FD3C2,#CD334C
45049,Hampton County,SC,743.94,49.9,93.7,#2C1843,#65C7A6,#CD334C
45051,Horry County,SC,600.43,46.7,93.7,#6E1E45,#8FD3C2,#CD334C
45053,Jasper County,SC,402.35,28.8,93.7,#D47A91,#E6E6E6,#D47A91
45055,Kershaw County,SC,589.02,46.4,93.7,#6E1E45,#8FD3C2,#CD334C
45057,Lancaster County,SC,587.68,34.2,93.7,#A52948,#BDDFD6,#CD334C
45059,Laurens County,SC,740.82,31.3,93.7,#CD334C,#E6E6E6,#CD334C
45061,Lee County,SC,303.07,33.4,93.7,#B2B0BC,#BDDFD6,#DCB2BD
45063,Lexington County,SC,759.5,43.8,93.7,#6E1E45,#8FD3C2,#CD334C
45065,McCormick County,SC,285.32,51.9,93.7,#5AACA4,#65C7A6,#DCB2BD
45067,Marion County,SC,681.74,38.8,93.7,#A52948,#BDDFD6,#CD334C
45069,Marlboro County,SC,444.14,34.8,93.7,#AA778E,#BDDFD6,#D47A91
45071,Newberry County,SC,715.4,43.1,93.7,#6E1E45,#8FD3C2,#CD334C
45073,Oconee County,SC,710.28,38.3,93.7,#A52948,#BDDFD6,#CD334C
45075,Orangeburg County,SC,756.6,44.1,93.7,#6E1E45,#8FD3C2,#CD334C
45077,Pickens County,SC,637.59,38.5,93.7,#A52948,#BDDFD6,#CD334C
45079,Richland County,SC,432.94,49.4,93.7,#42728B,#65C7A6,#D47A91
45081,Saluda County,SC,542.18,24.7,93.7,#D47A91,#E6E6E6,#D47A91
45083,Spartanburg County,SC,724.55,34.8,93.7,#A52948,#BDDFD6,#CD334C
45085,Sumter County,SC,251.12,38,93.7,#B2B0BC,#BDDFD6,#DCB2BD
45087,Union County,SC,391.71,32.9,93.7,#AA778E,#BDDFD6,#D47A91
45089,Williamsburg County,SC,526.87,46.3,93.7,#797691,#8FD3C2,#D47A91
45091,York County,SC,642.75,37.4,93.7,#A52948,#BDDFD6,#CD334C
46003,,,359,40,,#797691,#8FD3C2,#D47A91
46005,Beadle County,SD,167.99,35.2,84.3,#BDDFD6,#BDDFD6,#E6E6E6
46007,,,359,40,,#797691,#8FD3C2,#D47A91
46009,,,359,40,,#797691,#8FD3C2,#D47A91
46011,Brookings County,SD,262.28,37.6,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46013,Brown County,SD,285.8,46.5,84.3,#85B0BC,#8FD3C2,#DCB2BD
46015,Brule County,SD,207.66,36,84.3,#BDDFD6,#BDDFD6,#E6E6E6
46017,,,359,40,,#797691,#8FD3C2,#D47A91
46019,Butte County,SD,1093.11,27.1,84.3,#CD334C,#E6E6E6,#CD334C
46021,,,359,40,,#797691,#8FD3C2,#D47A91
46023,Charles Mix County,SD,290.57,40.4,84.3,#85B0BC,#8FD3C2,#DCB2BD
46025,,,359,40,,#797691,#8FD3C2,#D47A91
46027,Clay County,SD,262.97,54.2,84.3,#5AACA4,#65C7A6,#DCB2BD
46029,Codington County,SD,321.33,37.9,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46031,Corson County,SD,244.74,25.7,84.3,#DCB2BD,#E6E6E6,#DCB2BD
46033,Custer County,SD,535,36.4,84.3,#AA778E,#BDDFD6,#D47A91
46035,Davison County,SD,313.53,39.7,84.3,#85B0BC,#8FD3C2,#DCB2BD
46037,Day County,SD,294.99,45.7,84.3,#85B0BC,#8FD3C2,#DCB2BD
46039,,,359,40,,#797691,#8FD3C2,#D47A91
46041,Dewey County,SD,763.75,53.6,84.3,#2C1843,#65C7A6,#CD334C
46043,,,359,40,,#797691,#8FD3C2,#D47A91
46045,Edmunds County,SD,365.63,30.4,84.3,#D47A91,#E6E6E6,#D47A91
46047,Fall River County,SD,566.07,42.7,84.3,#6E1E45,#8FD3C2,#CD334C
46049,Faulk County,SD,0,43.1,84.3,#8FD3C2,#8FD3C2,#E6E6E6
46051,Grant County,SD,269.43,37.3,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46053,Gregory County,SD,358.42,36.1,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46055,,,359,40,,#797691,#8FD3C2,#D47A91
46057,Hamlin County,SD,373.13,30.9,84.3,#D47A91,#E6E6E6,#D47A91
46059,,,359,40,,#797691,#8FD3C2,#D47A91
46061,,,359,40,,#797691,#8FD3C2,#D47A91
46063,,,359,40,,#797691,#8FD3C2,#D47A91
46065,Hughes County,SD,148.35,48.1,84.3,#65C7A6,#65C7A6,#E6E6E6
46067,Hutchinson County,SD,274.31,37.5,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46069,Hyde County,SD,0,38.4,84.3,#BDDFD6,#BDDFD6,#E6E6E6
46071,,,359,40,,#797691,#8FD3C2,#D47A91
46073,,,359,40,,#797691,#8FD3C2,#D47A91
46075,,,359,40,,#797691,#8FD3C2,#D47A91
46077,Kingsbury County,SD,222.72,54.2,84.3,#5AACA4,#65C7A6,#DCB2BD
46079,,,359,40,,#797691,#8FD3C2,#D47A91
46081,Lawrence County,SD,607.49,38.9,84.3,#A52948,#BDDFD6,#CD334C
46083,Lincoln County,SD,232.3,38.9,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46085,,,359,40,,#797691,#8FD3C2,#D47A91
46087,,,359,40,,#797691,#8FD3C2,#D47A91
46089,,,359,40,,#797691,#8FD3C2,#D47A91
46091,,,359,40,,#797691,#8FD3C2,#D47A91
46093,Meade County,SD,596.5,40.4,84.3,#6E1E45,#8FD3C2,#CD334C
46095,,,359,40,,#797691,#8FD3C2,#D47A91
46097,,,359,40,,#797691,#8FD3C2,#D47A91
46099,Minnehaha County,SD,253.19,50.6,84.3,#5AACA4,#65C7A6,#DCB2BD
46101,,,359,40,,#797691,#8FD3C2,#D47A91
46102,,,359,40,,#797691,#8FD3C2,#D47A91
46103,Pennington County,SD,698.75,37.9,84.3,#A52948,#BDDFD6,#CD334C
46105,,,359,40,,#797691,#8FD3C2,#D47A91
46107,Potter County,SD,0,44,84.3,#8FD3C2,#8FD3C2,#E6E6E6
46109,Roberts County,SD,96.21,46.5,84.3,#8FD3C2,#8FD3C2,#E6E6E6
46111,,,359,40,,#797691,#8FD3C2,#D47A91
46115,Spink County,SD,297.99,34.3,84.3,#B2B0BC,#BDDFD6,#DCB2BD
46117,,,359,40,,#797691,#8FD3C2,#D47A91
46119,Sully County,SD,0,30,84.3,#E6E6E6,#E6E6E6,#E6E6E6
46121,Todd County,SD,186.7,42.6,84.3,#8FD3C2,#8FD3C2,#E6E6E6
46123,,,359,40,,#797691,#8FD3C2,#D47A91
46125,Turner County,SD,178.91,34.4,84.3,#BDDFD6,#BDDFD6,#E6E6E6
46127,Union County,SD,169.47,42.4,84.3,#8FD3C2,#8FD3C2,#E6E6E6
46129,Walworth County,SD,220.79,29.7,84.3,#E6E6E6,#E6E6E6,#E6E6E6
46135,Yankton County,SD,166.56,54.1,84.3,#65C7A6,#65C7A6,#E6E6E6
46137,Ziebach County,SD,507.98,22.6,84.3,#D47A91,#E6E6E6,#D47A91
47001,Anderson County,TN,653.43,45.7,97.8,#6E1E45,#8FD3C2,#CD334C
47003,Bedford County,TN,601.45,31.3,97.8,#CD334C,#E6E6E6,#CD334C
47005,Benton County,TN,884.9,35.5,97.8,#A52948,#BDDFD6,#CD334C
47007,Bledsoe County,TN,1135.16,26.9,97.8,#CD334C,#E6E6E6,#CD334C
47009,Blount County,TN,716.82,43.2,97.8,#6E1E45,#8FD3C2,#CD334C
47011,Bradley County,TN,1051.71,32.7,97.8,#A52948,#BDDFD6,#CD334C
47013,Campbell County,TN,833.29,34.5,97.8,#A52948,#BDDFD6,#CD334C
47015,Cannon County,TN,1021.94,24.7,97.8,#CD334C,#E6E6E6,#CD334C
47017,Carroll County,TN,792.31,37.6,97.8,#A52948,#BDDFD6,#CD334C
47019,Carter County,TN,734.16,33.2,97.8,#A52948,#BDDFD6,#CD334C
47021,Cheatham County,TN,791.8,39.8,97.8,#6E1E45,#8FD3C2,#CD334C
47023,Chester County,TN,890.33,28.6,97.8,#CD334C,#E6E6E6,#CD334C
47025,Claiborne County,TN,919.93,35.9,97.8,#A52948,#BDDFD6,#CD334C
47027,Clay County,TN,656.6,23.6,97.8,#CD334C,#E6E6E6,#CD334C
47029,Cocke County,TN,744.36,41.7,97.8,#6E1E45,#8FD3C2,#CD334C
47031,Coffee County,TN,815.64,35.5,97.8,#A52948,#BDDFD6,#CD334C
47033,Crockett County,TN,716.8,36.6,97.8,#A52948,#BDDFD6,#CD334C
47035,Cumberland County,TN,941.84,39.7,97.8,#6E1E45,#8FD3C2,#CD334C
47037,Davidson County,TN,522.37,53,97.8,#42728B,#65C7A6,#D47A91
47039,Decatur County,TN,917.43,30.6,97.8,#CD334C,#E6E6E6,#CD334C
47041,DeKalb County,TN,1083.46,32,97.8,#CD334C,#E6E6E6,#CD334C
47043,Dickson County,TN,854.53,37,97.8,#A52948,#BDDFD6,#CD334C
47045,Dyer County,TN,936.52,30,97.8,#CD334C,#E6E6E6,#CD334C
47047,Fayette County,TN,585.9,44.9,97.8,#6E1E45,#8FD3C2,#CD334C
47049,Fentress County,TN,960.97,26.5,97.8,#CD334C,#E6E6E6,#CD334C
47051,Franklin County,TN,833.97,32.3,97.8,#CD334C,#E6E6E6,#CD334C
47053,Gibson County,TN,793.76,34.8,97.8,#A52948,#BDDFD6,#CD334C
47055,Giles County,TN,872.25,30.9,97.8,#CD334C,#E6E6E6,#CD334C
47057,Grainger County,TN,921.96,40.3,97.8,#6E1E45,#8FD3C2,#CD334C
47059,Greene County,TN,1085.87,38.5,97.8,#A52948,#BDDFD6,#CD334C
47061,Grundy County,TN,1012.88,21.5,97.8,#CD334C,#E6E6E6,#CD334C
47063,Hamblen County,TN,893.21,34.1,97.8,#A52948,#BDDFD6,#CD334C
47065,Hamilton County,TN,544.86,46.6,97.8,#6E1E45,#8FD3C2,#CD334C
47067,Hancock County,TN,1223.56,25.8,97.8,#CD334C,#E6E6E6,#CD334C
47069,Hardeman County,TN,702.59,36.5,97.8,#A52948,#BDDFD6,#CD334C
47071,Hardin County,TN,920.01,32.9,97.8,#A52948,#BDDFD6,#CD334C
47073,Hawkins County,TN,1003.77,35.9,97.8,#A52948,#BDDFD6,#CD334C
47075,Haywood County,TN,843.74,40.5,97.8,#6E1E45,#8FD3C2,#CD334C
47077,Henderson County,TN,910.48,33.4,97.8,#A52948,#BDDFD6,#CD334C
47079,Henry County,TN,704.9,38.7,97.8,#A52948,#BDDFD6,#CD334C
47081,Hickman County,TN,941.3,32.6,97.8,#A52948,#BDDFD6,#CD334C
47083,Houston County,TN,658.46,32.5,97.8,#A52948,#BDDFD6,#CD334C
47085,Humphreys County,TN,731.89,31.9,97.8,#CD334C,#E6E6E6,#CD334C
47087,Jackson County,TN,797.56,26.8,97.8,#CD334C,#E6E6E6,#CD334C
47089,Jefferson County,TN,946.88,40.8,97.8,#6E1E45,#8FD3C2,#CD334C
47091,Johnson County,TN,871.37,30.9,97.8,#CD334C,#E6E6E6,#CD334C
47093,Knox County,TN,801.38,49.8,97.8,#2C1843,#65C7A6,#CD334C
47095,Lake County,TN,228.05,26.6,97.8,#DCB2BD,#E6E6E6,#DCB2BD
47097,Lauderdale County,TN,830.96,29,97.8,#CD334C,#E6E6E6,#CD334C
47099,Lawrence County,TN,1023.97,28.8,97.8,#CD334C,#E6E6E6,#CD334C
47101,Lewis County,TN,1035.21,28.5,97.8,#CD334C,#E6E6E6,#CD334C
47103,Lincoln County,TN,680.91,33.4,97.8,#A52948,#BDDFD6,#CD334C
47105,Loudon County,TN,876.67,53,97.8,#2C1843,#65C7A6,#CD334C
47107,McMinn County,TN,1265.94,31.8,97.8,#CD334C,#E6E6E6,#CD334C
47109,McNairy County,TN,614.93,38.7,97.8,#A52948,#BDDFD6,#CD334C
47111,Macon County,TN,906.43,24.2,97.8,#CD334C,#E6E6E6,#CD334C
47113,Madison County,TN,758.29,44.4,97.8,#6E1E45,#8FD3C2,#CD334C
47115,Marion County,TN,1203.86,34.6,97.8,#A52948,#BDDFD6,#CD334C
47117,Marshall County,TN,1090.91,33.3,97.8,#A52948,#BDDFD6,#CD334C
47119,Maury County,TN,805.09,51.5,97.8,#2C1843,#65C7A6,#CD334C
47121,Meigs County,TN,756.72,55,97.8,#2C1843,#65C7A6,#CD334C
47123,Monroe County,TN,1168.76,35,97.8,#A52948,#BDDFD6,#CD334C
47125,Montgomery County,TN,884.72,45,97.8,#6E1E45,#8FD3C2,#CD334C
47127,Moore County,TN,693.59,17.9,97.8,#CD334C,#E6E6E6,#CD334C
47129,Morgan County,TN,630.75,40.9,97.8,#6E1E45,#8FD3C2,#CD334C
47131,Obion County,TN,841.4,30.2,97.8,#CD334C,#E6E6E6,#CD334C
47133,Overton County,TN,1133.04,28.7,97.8,#CD334C,#E6E6E6,#CD334C
47135,Perry County,TN,693.41,31.2,97.8,#CD334C,#E6E6E6,#CD334C
47137,Pickett County,TN,713.15,36.2,97.8,#A52948,#BDDFD6,#CD334C
47139,Polk County,TN,1027.8,34.1,97.8,#A52948,#BDDFD6,#CD334C
47141,Putnam County,TN,947.1,41.3,97.8,#6E1E45,#8FD3C2,#CD334C
47143,Rhea County,TN,949.74,34.6,97.8,#A52948,#BDDFD6,#CD334C
47145,Roane County,TN,923.53,36.3,97.8,#A52948,#BDDFD6,#CD334C
47147,Robertson County,TN,771.45,40.8,97.8,#6E1E45,#8FD3C2,#CD334C
47149,Rutherford County,TN,831.21,41.7,97.8,#6E1E45,#8FD3C2,#CD334C
47151,Scott County,TN,1073.95,28.6,97.8,#CD334C,#E6E6E6,#CD334C
47153,Sequatchie County,TN,1284.44,25.9,97.8,#CD334C,#E6E6E6,#CD334C
47155,Sevier County,TN,789.82,39.7,97.8,#6E1E45,#8FD3C2,#CD334C
47157,Shelby County,TN,496.82,42.3,97.8,#797691,#8FD3C2,#D47A91
47159,Smith County,TN,1046.78,25.8,97.8,#CD334C,#E6E6E6,#CD334C
47161,Stewart County,TN,838.5,32.9,97.8,#A52948,#BDDFD6,#CD334C
47163,Sullivan County,TN,687.09,46.4,97.8,#6E1E45,#8FD3C2,#CD334C
47165,Sumner County,TN,567.75,38.4,97.8,#A52948,#BDDFD6,#CD334C
47167,Tipton County,TN,766.25,30.6,97.8,#CD334C,#E6E6E6,#CD334C
47169,Trousdale County,TN,567.17,29.3,97.8,#CD334C,#E6E6E6,#CD334C
47171,Unicoi County,TN,861.15,44.7,97.8,#6E1E45,#8FD3C2,#CD334C
47173,Union County,TN,886.24,27.9,97.8,#CD334C,#E6E6E6,#CD334C
47175,Van Buren County,TN,868.53,44.9,97.8,#6E1E45,#8FD3C2,#CD334C
47177,Warren County,TN,1310.66,31.7,97.8,#CD334C,#E6E6E6,#CD334C
47179,Washington County,TN,656.23,49,97.8,#2C1843,#65C7A6,#CD334C
47181,Wayne County,TN,749.72,33,97.8,#A52948,#BDDFD6,#CD334C
47183,Weakley County,TN,822.13,29.3,97.8,#CD334C,#E6E6E6,#CD334C
47185,White County,TN,1470.1,34.4,97.8,#A52948,#BDDFD6,#CD334C
47187,Williamson County,TN,568.34,54.9,97.8,#2C1843,#65C7A6,#CD334C
47189,Wilson County,TN,683.69,42.3,97.8,#6E1E45,#8FD3C2,#CD334C
49001,Beaver County,UT,0,35.8,97.2,#BDDFD6,#BDDFD6,#E6E6E6
49003,Box Elder County,UT,415.73,36.7,97.2,#AA778E,#BDDFD6,#D47A91
49005,Cache County,UT,338.3,43.1,97.2,#85B0BC,#8FD3C2,#DCB2BD
49007,Carbon County,UT,454.48,38.6,97.2,#AA778E,#BDDFD6,#D47A91
49009,Daggett County,UT,0,49.1,97.2,#65C7A6,#65C7A6,#E6E6E6
49011,Davis County,UT,353.32,51.1,97.2,#5AACA4,#65C7A6,#DCB2BD
49013,Duchesne County,UT,0,32.6,97.2,#BDDFD6,#BDDFD6,#E6E6E6
49015,Emery County,UT,369.56,35.2,97.2,#AA778E,#BDDFD6,#D47A91
49017,Garfield County,UT,0,45.7,97.2,#8FD3C2,#8FD3C2,#E6E6E6
49019,Grand County,UT,584.38,56.1,97.2,#2C1843,#65C7A6,#CD334C
49021,Iron County,UT,0,34.1,97.2,#BDDFD6,#BDDFD6,#E6E6E6
49023,Juab County,UT,0,27.8,97.2,#E6E6E6,#E6E6E6,#E6E6E6
49025,Kane County,UT,0,40.8,97.2,#8FD3C2,#8FD3C2,#E6E6E6
49027,Millard County,UT,0,32.7,97.2,#BDDFD6,#BDDFD6,#E6E6E6
49029,Morgan County,UT,387.66,38.8,97.2,#AA778E,#BDDFD6,#D47A91
49031,Piute County,UT,0,30.4,97.2,#E6E6E6,#E6E6E6,#E6E6E6
49033,,,359,40,,#797691,#8FD3C2,#D47A91
49035,Salt Lake County,UT,269.9,54.8,97.2,#5AACA4,#65C7A6,#DCB2BD
49037,San Juan County,UT,280.9,48.5,97.2,#5AACA4,#65C7A6,#DCB2BD
49039,Sanpete County,UT,0,30.4,97.2,#E6E6E6,#E6E6E6,#E6E6E6
49041,Sevier County,UT,0,31.8,97.2,#E6E6E6,#E6E6E6,#E6E6E6
49043,Summit County,UT,154.23,71.7,97.2,#65C7A6,#65C7A6,#E6E6E6
49045,Tooele County,UT,444.24,43.9,97.2,#797691,#8FD3C2,#D47A91
49047,Uintah County,UT,0,31.5,97.2,#E6E6E6,#E6E6E6,#E6E6E6
49049,Utah County,UT,335.41,40.8,97.2,#85B0BC,#8FD3C2,#DCB2BD
49051,Wasatch County,UT,281.6,46.9,97.2,#85B0BC,#8FD3C2,#DCB2BD
49053,Washington County,UT,0,40.3,97.2,#8FD3C2,#8FD3C2,#E6E6E6
49055,Wayne County,UT,0,43.6,97.2,#8FD3C2,#8FD3C2,#E6E6E6
49057,Weber County,UT,358.55,45.2,97.2,#797691,#8FD3C2,#D47A91
50001,Addison County,VT,92.45,60.9,73.6,#65C7A6,#65C7A6,#E6E6E6
50003,Bennington County,VT,329.86,36.8,73.6,#B2B0BC,#BDDFD6,#DCB2BD
50005,Caledonia County,VT,140.03,31.1,73.6,#E6E6E6,#E6E6E6,#E6E6E6
50007,Chittenden County,VT,136.77,62.3,73.6,#65C7A6,#65C7A6,#E6E6E6
50009,Essex County,VT,210.94,33.3,73.6,#BDDFD6,#BDDFD6,#E6E6E6
50011,Franklin County,VT,165.99,31.2,73.6,#E6E6E6,#E6E6E6,#E6E6E6
50013,Grand Isle County,VT,152.04,69.2,73.6,#65C7A6,#65C7A6,#E6E6E6
50015,Lamoille County,VT,106.46,52.7,73.6,#65C7A6,#65C7A6,#E6E6E6
50017,Orange County,VT,86.53,44.8,73.6,#8FD3C2,#8FD3C2,#E6E6E6
